site,population,scheme,block,metadata_field,reported_value,n,ec_min,ec_max,mdl_min,mdl_max,ols_mean_signed_error,ols_mae,ols_rmse,median_mean_signed_error,median_mae,median_rmse,mae_improvement,mae_improvement_pct
Addis_Ababa,ratio_baseline,later_period,2023Q4,ftir_AnalysisDate,2024-02-20,8,2.23594182575397,4.14642906938964,0.404947794517731,0.419307645387154,0.4768354434255544,1.674252746332793,2.403359109528946,5.0902460875,5.0902460875,6.514547987938118,3.4159933411672068,67.1086089443845
Addis_Ababa,ratio_baseline,later_period,2023Q4,ftir_AnalysisDate,2024-04-19,14,2.47654432859347,3.97699446915086,0.409759055442694,0.414270916914035,1.5579548202820892,3.5038918372387364,4.180178080997951,6.181628670714288,6.805900249285715,7.997068053179519,3.3020084120469786,48.516849955206546
Addis_Ababa,ratio_baseline,later_period,2023Q4,ftir_AnalysisDate,2024-07-24,4,2.90358905097997,3.66620421724724,0.409759055442694,0.409759055442694,1.468603751319833,1.6657164546955627,2.3829225269490646,5.967736897500002,5.967736897500002,6.592453885868762,4.302020442804439,72.08797097952889
Addis_Ababa,ratio_baseline,later_period,2024Q1,ftir_AnalysisDate,2024-07-24,17,2.48704222244508,6.96258987683994,0.404947794517731,0.431325321518625,3.825154776343468,4.997824831018406,6.254045525525706,3.2635876517647056,7.707438074117645,9.54935384379945,2.7096132430992395,35.15582242818654
Addis_Ababa,ratio_baseline,later_period,2024Q1,ftir_AnalysisDate,2024-07-25,7,2.72681139406893,5.23333719462994,0.409759055442694,0.414270916914035,1.1251048500299288,3.8343645611851938,5.423250039390653,3.29769445142857,5.351124477142855,6.365226552794758,1.5167599159576617,28.344695071782567
Addis_Ababa,ratio_baseline,later_period,2024Q1,ftir_AnalysisDate,2024-08-15,7,2.42463370413565,5.62476422114748,0.409759055442694,0.414270916914035,0.24144803448041025,1.8822953085162268,2.373378296335506,2.698841789999998,5.589375318571428,6.430615438085961,3.7070800100552015,66.32369090939277
Addis_Ababa,ratio_baseline,later_period,2024Q2,ftir_AnalysisDate,2024-08-15,7,2.93608135081302,6.25503100441188,0.404947794517731,0.409759055442694,2.323630792187037,5.79565350281586,6.21721747060656,-1.6097859385714262,6.830396395714287,8.482752850146694,1.0347428928984268,15.149089934921983
Addis_Ababa,ratio_baseline,later_period,2024Q2,ftir_AnalysisDate,2024-11-07,7,3.91441145026595,6.85379189359859,0.409759055442694,0.409759055442694,-4.902163148378043,5.219537646794322,6.30818061769536,-10.212364527142855,10.212364527142855,12.367148382816998,4.992826880348533,48.89001824287006
Addis_Ababa,ratio_baseline,later_period,2024Q2,ftir_AnalysisDate,2025-03-05,9,4.56833700824436,11.7351130556244,0.409759055442694,0.424033448767542,0.15551091660140534,2.247281217635221,3.168363724059111,-15.822230463333332,15.822230463333332,17.311581934727208,13.574949245698111,85.79668509542252
Addis_Ababa,ratio_baseline,later_period,2024Q3,ftir_AnalysisDate,2025-03-05,19,3.43072578969257,11.136414801705,0.404947794517731,1.43700224304556,1.8356405339115172,5.650427245844035,7.851151078351384,-10.327283418421052,12.085593061578946,15.746510497939166,6.43516581573491,53.24658693161538
Addis_Ababa,mdl_1_5x,leave_quarter_out,2022Q4,ftir_AnalysisDate,2023-03-27,7,2.54716121453745,4.44446651940708,0.464676223281463,0.477235040126908,-6.478937893078594,6.535815687146821,7.782551182249924,-0.32988223071428685,5.185683683571429,6.792992379428099,-1.3501320035753919,-26.03575701797421
Addis_Ababa,mdl_1_5x,leave_quarter_out,2022Q4,ftir_AnalysisDate,2023-04-10,2,1.62566803465763,2.2205456700338,0.470389455534924,0.470389455534924,3.5875500443730015,3.5875500443730015,4.478715275847791,15.19077646,15.19077646,15.683607245670967,11.603226415626999,76.38336622344713
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q1,ftir_AnalysisDate,2023-04-10,9,2.2102943453252,4.42920671041816,0.470389455534924,0.48736741889818,-5.024619415528177,5.024619415528177,6.20848662974188,3.529259346666668,6.04576372,6.557655105312641,1.0211443044718234,16.890245000706436
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q1,ftir_AnalysisDate,2023-04-11,2,1.99148840812713,2.42256663763913,0.470389455534924,0.481741981744056,-0.08413564412868624,1.1626671140890679,1.1657073495509713,11.281868584999998,11.281868584999998,11.46828866983145,10.11920147091093,89.69437460355714
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q1,ftir_AnalysisDate,2023-07-13,13,2.31740999208569,5.1807562461787,0.449217327399301,0.454554562972362,-1.3321640762368365,4.348052188836753,5.353848459629513,3.874186396923077,5.706237098461538,7.415167055802596,1.3581849096247849,23.801760883559602
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q1,ftir_AnalysisDate,2023-08-10,1,6.63401511944448,6.63401511944448,0.409759055442694,0.409759055442694,-7.701800326330918,7.701800326330918,7.701800326330918,-14.753706469999997,14.753706469999997,14.753706469999997,7.051906143669079,47.79752232436193
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q2,ftir_AnalysisDate,2023-08-10,7,1.90446116072198,4.13586201342062,0.409759055442694,0.409759055442694,0.42963517497247444,2.452293611650838,3.0126991576760216,6.215081072857144,6.269886092857143,7.914739049744932,3.817592481206305,60.8877485917237
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q2,ftir_AnalysisDate,2023-08-23,5,4.3354716491761,9.60062140677769,0.409759055442694,0.419307645387154,2.4934752202811623,3.740546223351946,4.87937685781538,-9.362197231999998,13.004382388,15.083215134110741,9.263836164648055,71.23626396280386
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q2,ftir_AnalysisDate,2023-08-11,1,5.98240993054586,5.98240993054586,0.409759055442694,0.409759055442694,-10.185316495994819,10.185316495994819,10.185316495994819,-15.538298359999999,15.538298359999999,15.538298359999999,5.35298186400518,34.45024506534949
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q2,ftir_AnalysisDate,2023-09-14,7,3.35205161380073,9.22076924427773,0.409759055442694,0.419307645387154,0.1038969442488187,2.0877773156555315,2.737807814299164,-2.017494607142858,4.386359384285714,6.744467874228861,2.2985820686301826,52.40295806278285
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q2,ftir_AnalysisDate,2023-09-19,7,6.55506060402848,9.84021969992934,0.413856645997121,0.413856645997121,-2.8608875002023524,3.1965220616945516,3.9671711520827446,-15.81857438714286,15.81857438714286,16.430868282840656,12.622052325448308,79.79260340746859
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q2,ftir_AnalysisDate,2023-11-28,1,5.11957947257968,5.11957947257968,0.409759055442694,0.409759055442694,1.0064900991450187,1.0064900991450187,1.0064900991450187,-0.8902257199999966,0.8902257199999966,0.8902257199999966,-0.11626437914502219,-13.0601011106512
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q3,ftir_AnalysisDate,2023-11-28,13,3.96715229606112,9.71557571204205,0.409759055442694,0.431100672913667,0.8553991883018438,2.0496649533316633,2.77928646229578,-10.547577787692312,11.512326566153849,13.503339156896093,9.462661612822185,82.19591025711811
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q3,ftir_AnalysisDate,2024-02-21,7,3.50194202698363,8.54710506277628,0.414270916914035,0.418459702727119,0.7344606757248359,2.913783222143131,3.3027053217395212,-8.464708210000003,8.464708210000003,10.066020441462907,5.550924987856872,65.5772750831404
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q3,ftir_AnalysisDate,2024-02-20,8,3.43937872823145,10.5333537907337,0.404947794517731,0.414270916914035,3.683312475523633,5.921383486079409,6.640953672140583,-3.7146670800000035,9.155381539999999,12.197421146900377,3.2339980539205895,35.32346565559506
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q4,ftir_AnalysisDate,2024-02-20,8,2.23594182575397,4.14642906938964,0.404947794517731,0.419307645387154,-0.6473023642267686,2.0513470918059964,2.4040318050636444,6.490926827499998,6.490926827499998,7.6590378857790435,4.439579735694002,68.39669978846334
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q4,ftir_AnalysisDate,2024-04-19,14,2.47654432859347,3.97699446915086,0.409759055442694,0.414270916914035,0.4333011800158708,3.184544305226165,3.8645063153848445,7.582309410714286,7.892246765,9.123156275346487,4.707702459773835,59.64971192552208
Addis_Ababa,mdl_1_5x,leave_quarter_out,2023Q4,ftir_AnalysisDate,2024-07-24,4,2.90358905097997,3.66620421724724,0.409759055442694,0.409759055442694,0.3502095737177662,1.3482304296733147,1.8677014273924402,7.3684176375,7.3684176375,7.882901942821836,6.020187207826686,81.70257854533405
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q1,ftir_AnalysisDate,2024-07-24,17,2.48704222244508,6.96258987683994,0.404947794517731,0.431325321518625,3.6396475094374914,4.90756620185194,6.15006966260362,4.980176391764704,8.319239827058821,10.26359154323801,3.4116736252068813,41.00943951766134
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q1,ftir_AnalysisDate,2024-07-25,7,2.72681139406893,5.23333719462994,0.409759055442694,0.414270916914035,0.9479517268005202,3.842211780165169,5.386479517368096,5.014283191428569,6.577259291428569,7.401645512807523,2.7350475112634,41.58339195822327
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q1,ftir_AnalysisDate,2024-08-15,7,2.42463370413565,5.62476422114748,0.409759055442694,0.414270916914035,0.06516512282322294,1.9107409131953301,2.3686327763881625,4.4154305299999965,6.051432669999999,7.318817846507395,4.140691756804669,68.42498268768922
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q2,ftir_AnalysisDate,2024-08-15,7,2.93608135081302,6.25503100441188,0.404947794517731,0.409759055442694,2.072699895032854,5.702277401563256,6.140717964946312,-0.5550486835714342,6.981073146428571,8.347081177859957,1.2787957448653149,18.318039620019317
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q2,ftir_AnalysisDate,2024-11-07,7,3.91441145026595,6.85379189359859,0.409759055442694,0.409759055442694,-5.164921076599291,5.411733694817481,6.522915892336471,-9.157627272142863,9.157627272142863,11.511564061536648,3.745893577325382,40.90463027164515
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q2,ftir_AnalysisDate,2025-03-05,9,4.56833700824436,11.7351130556244,0.409759055442694,0.424033448767542,-0.19888467418797656,2.266428427766357,3.127437697411477,-14.76749320833334,14.76749320833334,16.353187698614338,12.501064780566983,84.65258527095577
Addis_Ababa,mdl_1_5x,leave_quarter_out,2024Q3,ftir_AnalysisDate,2025-03-05,19,3.43072578969257,11.136414801705,0.404947794517731,1.43700224304556,1.892561903944733,5.664238125907318,7.859825552923681,-10.248394838421058,12.031616664736847,15.694884734253044,6.367378538829529,52.92205292320785
Addis_Ababa,mdl_1_5x,later_period,2023Q2,ftir_AnalysisDate,2023-08-10,7,1.90446116072198,4.13586201342062,0.409759055442694,0.409759055442694,2.98957759389074,3.144649939731815,4.005876449416452,2.9590184978571417,4.273775100714285,5.724652998569515,1.1291251609824697,26.419854446570124
Addis_Ababa,mdl_1_5x,later_period,2023Q2,ftir_AnalysisDate,2023-08-23,5,4.3354716491761,9.60062140677769,0.409759055442694,0.419307645387154,11.937347098094289,11.937347098094289,12.166106547006175,-12.618259807,14.037714964999997,17.293730723240447,2.1003678669057084,14.96232023618175
Addis_Ababa,mdl_1_5x,later_period,2023Q2,ftir_AnalysisDate,2023-08-11,1,5.98240993054586,5.98240993054586,0.409759055442694,0.409759055442694,-3.278929057329549,3.278929057329549,3.278929057329549,-18.794360935,18.794360935,18.794360935,15.515431877670451,82.55365495709232
