site,population,scheme,evaluated_filters,evaluated_blocks,nonempty_blocks,unavailable_nonempty_blocks,intercept_better_blocks,largest_test_block,largest_test_block_n,largest_test_block_fraction,weighting,median_mean_signed_error,median_mae,median_rmse,median_nonpositive_prediction_n,proportional_mean_signed_error,proportional_mae,proportional_rmse,proportional_nonpositive_prediction_n,ols_mean_signed_error,ols_mae,ols_rmse,ols_nonpositive_prediction_n,delta_mae_proportional_minus_ols,intercept_mae_improvement_pct
Delhi,mdl_1_5x,leave_quarter_out,53,5,5,0,3,2024Q2,24,0.4528301886792453,equal_quarter,3.090137373832382,25.50925685902762,28.848479577281413,0,-1.274257669863362,8.069061164257501,12.691909170773684,0,3.1500605432463162,9.7782962172539,12.709247544841983,0,-1.709235052996398,-21.182576488174114
Delhi,mdl_1_5x,later_period,34,3,5,2,3,2024Q2,24,0.7058823529411765,equal_filter,-30.139454849852942,31.398838917499997,36.69366961566108,0,-11.707242361217885,13.581788729552692,18.037598784116952,0,-11.525655212628939,13.080847056729942,17.02947280937099,0,0.5009416728227496,3.688333567821945
Delhi,mdl_1_5x,later_period,34,3,5,2,3,2024Q2,24,0.7058823529411765,equal_quarter,-25.332175901329364,28.418917849107146,33.663508721713185,0,-7.215113420707707,10.142195015269051,13.945334169830922,0,-7.37608445029525,9.386457564238805,12.91703136701842,0,0.7557374510302459,7.451419045803053
Delhi,mdl_2x,leave_quarter_out,52,5,5,0,3,2024Q2,24,0.46153846153846156,equal_filter,-6.935822100653847,25.833118477615383,30.620733239488022,0,-5.199140985323434,10.97390810653272,15.854950370607053,0,-1.7546083784951576,12.816815965229303,15.812356558942033,0,-1.8429078586965826,-16.79354192513702
Delhi,mdl_2x,leave_quarter_out,52,5,5,0,3,2024Q2,24,0.46153846153846156,equal_quarter,3.7387057268238117,24.79478567922857,28.14128638877694,0,-1.218326064038779,8.126553647045757,12.71714849856894,0,3.291505600474386,9.897184100161157,12.710322417783592,0,-1.7706304531154,-21.78820850778579
Delhi,mdl_2x,later_period,34,3,5,2,3,2024Q2,24,0.7058823529411765,equal_filter,-28.320142012499996,29.850241360735293,35.215514881698006,0,-11.721843577575926,13.589080894297338,18.04250457307735,0,-11.488743661730734,13.03717023086504,16.970788410384475,0,0.551910663432297,4.061427463162034
Delhi,mdl_2x,later_period,34,3,5,2,3,2024Q2,24,0.7058823529411765,equal_quarter,-23.950210651329368,27.62942406799603,32.63105804336778,0,-7.233464580340932,10.149530208302556,13.948749416378286,0,-7.354420675187732,9.329414519937561,12.864791735685612,0,0.8201156883649947,8.080331518143772
Delhi,mdl_3x,leave_quarter_out,44,5,5,0,2,2024Q2,21,0.4772727272727273,equal_filter,-5.9858834724999985,22.654103331818177,27.577796721907927,0,-5.117060854294664,11.455486250480034,16.23131208985943,0,-1.6795286313381743,13.553717702150202,16.406397219390584,0,-2.098231451670168,-18.31638924608934
Delhi,mdl_3x,leave_quarter_out,44,5,5,0,2,2024Q2,21,0.4772727272727273,equal_quarter,-0.14256367399999662,20.3842741805,23.923550498758186,0,-1.118814278543119,7.737028260495968,12.485334406770018,0,2.5607261606873193,9.899939281820359,12.783314164752303,0,-2.1629110213243905,-27.955320163012317
Delhi,mdl_3x,later_period,29,3,5,2,2,2024Q2,21,0.7241379310344828,equal_filter,-27.031335096034475,27.700389037413785,32.57680668029243,0,-11.866677074572422,13.852579021544413,18.283910603435935,0,-11.932466807591853,13.376596044726465,17.19386668539141,0,0.47598297681794755,3.4360603615952563
Delhi,mdl_3x,later_period,29,3,5,2,2,2024Q2,21,0.7241379310344828,equal_quarter,-31.39052724277778,31.698504453888887,34.43892407580003,0,-7.922440055508541,10.649937172859628,14.178523797928827,0,-9.42653742839532,11.206665504620409,13.929789406649048,0,-0.5567283317607803,-5.227526911422074
Delhi,mdl_5x,leave_quarter_out,32,5,5,0,2,2024Q2,14,0.4375,equal_filter,-1.5602475062499999,20.693188215,24.82213123444562,0,-4.076616715194234,11.44330114793952,16.405730090860178,0,-0.6923358551199499,14.347663579550277,17.509955854557276,0,-2.904362431610757,-25.380459659874603
Delhi,mdl_5x,leave_quarter_out,32,5,5,0,2,2024Q2,14,0.4375,equal_quarter,5.02419345857143,18.542350142857142,22.356697186037813,0,-1.5761324216378299,7.739160870244339,12.418121507189861,0,2.5860417704069114,10.39276591036057,13.642285994906265,0,-2.653605040116231,-34.28802016920023
Delhi,mdl_5x,later_period,22,3,5,2,1,2024Q2,14,0.6363636363636364,equal_filter,-23.225182611590903,23.90578650886363,27.53682631923453,0,-10.730140893376173,13.113541003718758,18.039775520415187,0,-11.649221167404361,13.149030094504115,17.391893076582154,0,-0.035489090785356225,-0.27062935003819466
Delhi,mdl_5x,later_period,22,3,5,2,1,2024Q2,14,0.6363636363636364,equal_quarter,-26.06050571404762,26.41701251738095,28.777050780566125,0,-8.449272525337165,10.946167879029394,14.673249214638602,0,-9.992432552311906,11.563660952130698,14.590693121107696,0,-0.6174930731013042,-5.641180364904634
JPL,diagnostic,leave_quarter_out,130,6,6,0,3,2023Q3,31,0.23846153846153847,equal_filter,0.018993534646153862,1.7444495399153845,2.1837046523789674,0,-0.06569748373948668,1.285535010012183,1.5378904198013557,0,0.04811278469702475,1.3276719690130887,1.5856736759489285,0,-0.04213695900090575,-3.277776075542775
JPL,diagnostic,leave_quarter_out,130,6,6,0,3,2023Q3,31,0.23846153846153847,equal_quarter,-0.35345447609228825,1.8106939388181997,2.288669739693432,0,-0.13060997945725686,1.156307425549412,1.4279293924429834,0,-0.06332932996777162,1.1765669419047426,1.4602413723905898,0,-0.020259516355330742,-1.7520873694730936
JPL,diagnostic,later_period,106,5,6,1,3,2023Q3,31,0.29245283018867924,equal_filter,0.3461667193490563,1.8618391632735847,2.3013268276861694,0,0.07820067298685941,1.2929552397309851,1.4940877635634857,0,0.23874213371100791,1.369749166361324,1.5961306220813967,0,-0.0767939266303388,-5.939411069351225
JPL,diagnostic,later_period,106,5,6,1,3,2023Q3,31,0.29245283018867924,equal_quarter,0.03469917519758718,1.8296195636779309,2.270389790901859,0,0.08952087497704742,1.1742665673718669,1.3955500845944226,0,0.14299668615703784,1.1677778199681452,1.4369451173815375,0,0.006488747403721629,0.5525787401274767
JPL,ratio_baseline,leave_quarter_out,84,6,6,0,4,2023Q3,23,0.27380952380952384,equal_filter,-0.05978676017857128,1.4424339779285715,1.8139956032378115,0,-0.07991547234495118,1.3308747666164902,1.611956161657142,0,0.025785509783253103,1.3039290514586934,1.6004473932392322,0,0.026945715157796757,2.024661961718712
JPL,ratio_baseline,leave_quarter_out,84,6,6,0,4,2023Q3,23,0.27380952380952384,equal_quarter,-0.20271396432189995,1.4978070738369968,1.8833356420182463,0,-0.17771906563563525,1.1943272765567505,1.483255631891907,0,-0.09108167775627261,1.1735261914638142,1.4841788620369383,0,0.020801085092936322,1.741657040012175
JPL,ratio_baseline,later_period,66,5,6,1,2,2023Q3,23,0.3484848484848485,equal_filter,0.055253179393939325,1.5227338326363635,1.857808722665981,0,0.05360800147174863,1.354539773893296,1.5712928933700905,0,0.1539552063830879,1.4054214056269871,1.6110656378316135,0,-0.05088163173369109,-3.756377827684172
JPL,ratio_baseline,later_period,66,5,6,1,2,2023Q3,23,0.3484848484848485,equal_quarter,0.008885577247053033,1.5662181218345892,1.8962677377205217,0,0.014533172953652595,1.198908752951763,1.4348687211853344,0,0.03680887893230058,1.3532955071186916,1.5575413313071218,0,-0.1543867541669286,-12.877273085780883
JPL,mdl_1_5x,leave_quarter_out,28,6,6,0,2,2023Q2,8,0.2857142857142857,equal_filter,0.02924715289285735,1.5859935893571429,1.8314339791740537,0,-0.02297675626261467,1.3948997900426505,1.6743910829799877,0,0.1106285022495493,1.5781724161744382,1.8777580581821929,0,-0.18327262613178763,-13.138766486313965
JPL,mdl_1_5x,leave_quarter_out,28,6,6,0,2,2023Q2,8,0.2857142857142857,equal_quarter,-0.8812332284345237,1.8595782382053574,2.0974483147259857,0,-0.6661914478715231,1.5179551698387954,1.8384238732691227,0,-0.7036487445482873,1.7099655150725457,1.9908412537496303,0,-0.19201034523375027,-12.649276411380548
JPL,mdl_1_5x,later_period,18,3,6,3,1,2023Q2,8,0.4444444444444444,equal_filter,-0.045103855388888774,1.6308995930555552,1.8554228888942044,0,0.1973734714808532,1.5930800227569317,1.8105515128609804,0,0.26154682170895427,1.6724033142550871,1.9204740600156103,0,-0.07932329149815542,-4.9792408645537565
